mac_cliente,mac_ap,banda,antena,rssi,date,time
104.83.88.164.143.119,0.66.104.213.240.0,0,0,-97,2018-08-06,11:05
104.83.88.164.143.119,0.66.104.213.240.0,0,1,-99,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.106.167.16,0,0,-63,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.106.167.16,0,1,-47,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.106.167.16,1,0,-67,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.106.167.16,1,1,-66,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.125.172.128,0,0,-79,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.125.172.128,0,1,-69,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.125.172.128,1,0,-87,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.125.172.128,1,1,-81,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.127.67.64,0,0,-97,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.127.67.64,0,1,-96,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.127.103.160,0,0,-83,2018-08-06,11:05
104.83.88.164.143.119,44.208.45.127.103.160,0,1,-90,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.106.167.16,0,0,-53,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.106.167.16,0,1,-57,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.106.167.16,1,0,-70,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.106.167.16,1,1,-67,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.125.172.128,0,0,-67,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.125.172.128,0,1,-70,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.125.172.128,1,0,-80,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.125.172.128,1,1,-74,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.127.67.64,0,0,-96,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.127.67.64,0,1,-94,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.127.103.160,0,0,-90,2018-08-06,11:05
104.83.88.164.143.120,44.208.45.127.103.160,0,1,-90,2018-08-06,11:05
104.83.88.164.143.121,44.208.45.106.167.16,0,0,-49,2018-08-06,11:05
104.83.88.164.143.121,44.208.45.106.167.16,0,1,-53,2018-08-06,11:05
104.83.88.164.143.121,44.208.45.106.167.16,1,0,-77,2018-08-06,11:05
104.83.88.164.143.121,44.208.45.106.167.16,1,1,-71,2018-08-06,11:05
104.83.88.164.143.121,44.208.45.125.172.128,1,0,-77,2018-08-06,11:05
104.83.88.164.143.121,44.208.45.125.172.128,1,1,-79,2018-08-06,11:05
104.83.88.164.143.196,0.66.104.213.240.0,0,0,-98,2018-08-06,11:05
104.83.88.164.143.196,0.66.104.213.240.0,0,1,-99,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.106.167.16,0,0,-87,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.106.167.16,0,1,-84,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.106.167.16,1,0,-81,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.106.167.16,1,1,-75,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.125.172.128,0,0,-66,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.125.172.128,0,1,-68,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.125.172.128,1,0,-74,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.125.172.128,1,1,-83,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.127.67.64,0,0,-95,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.127.67.64,0,1,-95,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.127.103.160,0,0,-84,2018-08-06,11:05
104.83.88.164.143.196,44.208.45.127.103.160,0,1,-87,2018-08-06,11:05
160.136.105.218.32.35,0.66.104.213.240.0,0,0,-96,2018-08-06,11:05
160.136.105.218.32.35,0.66.104.213.240.0,0,1,-99,2018-08-06,11:05
160.136.105.218.32.35,44.208.45.106.167.16,0,0,-45,2018-08-06,11:05
160.136.105.218.32.35,44.208.45.106.167.16,0,1,-47,2018-08-06,11:05
160.136.105.218.32.35,44.208.45.125.172.128,0,0,-49,2018-08-06,11:05
160.136.105.218.32.35,44.208.45.125.172.128,0,1,-60,2018-08-06,11:05
160.136.105.218.32.35,44.208.45.127.67.64,0,0,-96,2018-08-06,11:05
160.136.105.218.32.35,44.208.45.127.67.64,0,1,-95,2018-08-06,11:05
160.136.105.218.32.35,44.208.45.127.103.160,0,0,-75,2018-08-06,11:05
160.136.105.218.32.35,44.208.45.127.103.160,0,1,-75,2018-08-06,11:05
160.211.122.242.196.197,0.66.104.213.240.0,0,0,-98,2018-08-06,11:05
160.211.122.242.196.197,0.66.104.213.240.0,0,1,-99,2018-08-06,11:05
160.211.122.242.196.197,44.208.45.106.167.16,0,0,-47,2018-08-06,11:05
160.211.122.242.196.197,44.208.45.106.167.16,0,1,-40,2018-08-06,11:05
160.211.122.242.196.197,44.208.45.125.172.128,1,0,-68,2018-08-06,11:05
160.211.122.242.196.197,44.208.45.125.172.128,1,1,-74,2018-08-06,11:05
160.211.122.242.196.197,44.208.45.127.103.160,0,0,-78,2018-08-06,11:05
160.211.122.242.196.197,44.208.45.127.103.160,0,1,-80,2018-08-06,11:05
160.211.122.242.202.176,0.66.104.213.240.0,0,0,-97,2018-08-06,11:05
160.211.122.242.202.176,0.66.104.213.240.0,0,1,-97,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.106.167.16,0,0,-41,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.106.167.16,0,1,-53,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.106.167.16,1,0,-46,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.106.167.16,1,1,-58,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.125.172.128,0,0,-65,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.125.172.128,0,1,-74,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.125.172.128,1,0,-71,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.125.172.128,1,1,-76,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.127.67.64,0,0,-96,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.127.67.64,0,1,-92,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.127.103.160,0,0,-80,2018-08-06,11:05
160.211.122.242.202.176,44.208.45.127.103.160,0,1,-81,2018-08-06,11:05
160.211.122.242.205.173,0.66.104.213.240.0,0,0,-99,2018-08-06,11:05
160.211.122.242.205.173,0.66.104.213.240.0,0,1,-97,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.106.167.16,0,0,-48,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.106.167.16,0,1,-51,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.106.167.16,1,0,-50,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.106.167.16,1,1,-49,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.125.172.128,0,0,-59,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.125.172.128,0,1,-56,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.125.172.128,1,0,-76,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.125.172.128,1,1,-70,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.127.67.64,0,0,-97,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.127.67.64,0,1,-93,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.127.103.160,0,0,-87,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.127.103.160,0,1,-81,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.127.103.160,1,0,-76,2018-08-06,11:05
160.211.122.242.205.173,44.208.45.127.103.160,1,1,-72,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.106.167.16,0,0,-35,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.106.167.16,0,1,-39,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.106.167.16,1,0,-53,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.106.167.16,1,1,-53,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.125.172.128,0,0,-73,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.125.172.128,0,1,-66,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.125.172.128,1,0,-73,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.125.172.128,1,1,-70,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.127.67.64,0,0,-97,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.127.67.64,0,1,-97,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.127.103.160,0,0,-85,2018-08-06,11:05
160.211.122.242.210.83,44.208.45.127.103.160,0,1,-81,2018-08-06,11:05
176.197.89.188.18.183,0.66.104.213.240.0,0,0,-98,2018-08-06,11:05
176.197.89.188.18.183,0.66.104.213.240.0,0,1,-99,2018-08-06,11:05
176.197.89.188.18.183,44.208.45.106.167.16,0,0,-34,2018-08-06,11:05
176.197.89.188.18.183,44.208.45.106.167.16,0,1,-38,2018-08-06,11:05
176.197.89.188.18.183,44.208.45.125.172.128,0,0,-63,2018-08-06,11:05
176.197.89.188.18.183,44.208.45.125.172.128,0,1,-60,2018-08-06,11:05
176.197.89.188.18.183,44.208.45.127.67.64,0,0,-98,2018-08-06,11:05
176.197.89.188.18.183,44.208.45.127.67.64,0,1,-95,2018-08-06,11:05
176.197.89.188.18.183,44.208.45.127.103.160,0,0,-81,2018-08-06,11:05
176.197.89.188.18.183,44.208.45.127.103.160,0,1,-78,2018-08-06,11:05
180.213.189.242.128.35,0.66.104.213.240.0,0,0,-98,2018-08-06,11:05
180.213.189.242.128.35,0.66.104.213.240.0,0,1,-97,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.106.167.16,0,0,-48,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.106.167.16,0,1,-53,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.106.167.16,1,0,-52,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.106.167.16,1,1,-49,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.125.172.128,0,0,-63,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.125.172.128,0,1,-58,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.125.172.128,1,0,-70,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.125.172.128,1,1,-71,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.127.67.64,0,0,-97,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.127.67.64,0,1,-94,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.127.103.160,0,0,-85,2018-08-06,11:05
180.213.189.242.128.35,44.208.45.127.103.160,0,1,-91,2018-08-06,11:05
184.8.207.139.103.43,0.66.104.213.240.0,0,0,-96,2018-08-06,11:05
184.8.207.139.103.43,0.66.104.213.240.0,0,1,-96,2018-08-06,11:05
184.8.207.139.103.43,44.208.45.106.167.16,0,0,-48,2018-08-06,11:05
184.8.207.139.103.43,44.208.45.106.167.16,0,1,-47,2018-08-06,11:05
184.8.207.139.103.43,44.208.45.106.167.16,1,0,-47,2018-08-06,11:05
184.8.207.139.103.43,44.208.45.106.167.16,1,1,-53,2018-08-06,11:05
184.8.207.139.103.43,44.208.45.125.172.128,0,0,-72,2018-08-06,11:05
184.8.207.139.103.43,44.208.45.125.172.128,0,1,-80,2018-08-06,11:05
184.8.207.139.103.43,44.208.45.127.103.160,0,0,-95,2018-08-06,11:05
184.8.207.139.103.43,44.208.45.127.103.160,0,1,-86,2018-08-06,11:05
216.252.147.127.63.210,44.208.45.106.167.16,0,0,-41,2018-08-06,11:05
216.252.147.127.63.210,44.208.45.106.167.16,0,1,-45,2018-08-06,11:05
216.252.147.127.63.210,44.208.45.125.172.128,0,0,-70,2018-08-06,11:05
216.252.147.127.63.210,44.208.45.125.172.128,0,1,-64,2018-08-06,11:05
216.252.147.127.63.210,44.208.45.125.172.128,1,0,-77,2018-08-06,11:05
216.252.147.127.63.210,44.208.45.125.172.128,1,1,-78,2018-08-06,11:05
216.252.147.127.63.210,44.208.45.127.67.64,0,0,-96,2018-08-06,11:05
216.252.147.127.63.210,44.208.45.127.67.64,0,1,-96,2018-08-06,11:05
240.3.140.45.251.130,0.66.104.213.240.0,0,0,-48,2018-08-06,11:05
240.3.140.45.251.130,0.66.104.213.240.0,0,1,-49,2018-08-06,11:05
240.3.140.45.251.130,44.208.45.127.103.160,0,0,-97,2018-08-06,11:05
240.3.140.45.251.130,44.208.45.127.103.160,0,1,-96,2018-08-06,11:05
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-85,2018-08-06,15:05
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-89,2018-08-06,15:05
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-96,2018-08-06,15:05
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-92,2018-08-06,15:05
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-63,2018-08-06,15:05
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-66,2018-08-06,15:05
104.83.88.164.135.196,0.66.104.213.240.0,0,0,-81,2018-08-06,15:05
104.83.88.164.135.196,0.66.104.213.240.0,0,1,-86,2018-08-06,15:05
104.83.88.164.135.196,0.66.104.213.240.0,1,0,-85,2018-08-06,15:05
104.83.88.164.135.196,0.66.104.213.240.0,1,1,-82,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.106.167.16,0,0,-88,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.106.167.16,0,1,-92,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.106.167.16,1,0,-88,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.106.167.16,1,1,-91,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.125.172.128,0,0,-90,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.125.172.128,0,1,-87,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.127.67.64,0,0,-62,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.127.67.64,0,1,-66,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.127.67.64,1,0,-76,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.127.67.64,1,1,-78,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.127.103.160,0,0,-99,2018-08-06,15:05
104.83.88.164.135.196,44.208.45.127.103.160,0,1,-98,2018-08-06,15:05
104.83.88.164.135.200,0.66.104.213.240.0,0,0,-87,2018-08-06,15:05
104.83.88.164.135.200,0.66.104.213.240.0,0,1,-86,2018-08-06,15:05
104.83.88.164.135.200,0.66.104.213.240.0,1,0,-89,2018-08-06,15:05
104.83.88.164.135.200,0.66.104.213.240.0,1,1,-89,2018-08-06,15:05
104.83.88.164.135.200,44.208.45.106.167.16,0,0,-96,2018-08-06,15:05
104.83.88.164.135.200,44.208.45.106.167.16,0,1,-95,2018-08-06,15:05
104.83.88.164.135.200,44.208.45.125.172.128,0,0,-99,2018-08-06,15:05
104.83.88.164.135.200,44.208.45.125.172.128,0,1,-94,2018-08-06,15:05
104.83.88.164.135.200,44.208.45.127.67.64,0,0,-52,2018-08-06,15:05
104.83.88.164.135.200,44.208.45.127.67.64,0,1,-59,2018-08-06,15:05
104.83.88.164.135.200,44.208.45.127.67.64,1,0,-77,2018-08-06,15:05
104.83.88.164.135.200,44.208.45.127.67.64,1,1,-75,2018-08-06,15:05
104.83.88.164.135.200,44.208.45.127.103.160,0,0,-98,2018-08-06,15:05
104.83.88.164.135.200,44.208.45.127.103.160,0,1,-99,2018-08-06,15:05
104.83.88.164.135.203,0.66.104.213.240.0,0,0,-73,2018-08-06,15:05
104.83.88.164.135.203,0.66.104.213.240.0,0,1,-81,2018-08-06,15:05
104.83.88.164.135.203,44.208.45.127.67.64,1,0,-80,2018-08-06,15:05
104.83.88.164.135.203,44.208.45.127.67.64,1,1,-70,2018-08-06,15:05
104.83.88.164.143.117,0.66.104.213.240.0,0,0,-99,2018-08-06,15:05
104.83.88.164.143.117,0.66.104.213.240.0,0,1,-99,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.106.167.16,0,0,-49,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.106.167.16,0,1,-52,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.106.167.16,1,0,-72,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.106.167.16,1,1,-70,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.125.172.128,0,0,-64,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.125.172.128,0,1,-67,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.125.172.128,1,0,-63,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.125.172.128,1,1,-59,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.127.67.64,0,0,-99,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.127.67.64,0,1,-94,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.127.103.160,0,0,-97,2018-08-06,15:05
104.83.88.164.143.117,44.208.45.127.103.160,0,1,-92,2018-08-06,15:05
104.83.88.164.143.118,0.66.104.213.240.0,0,0,-99,2018-08-06,15:05
104.83.88.164.143.118,0.66.104.213.240.0,0,1,-99,2018-08-06,15:05
104.83.88.164.143.118,44.208.45.106.167.16,1,0,-63,2018-08-06,15:05
104.83.88.164.143.118,44.208.45.106.167.16,1,1,-63,2018-08-06,15:05
104.83.88.164.143.118,44.208.45.125.172.128,0,0,-61,2018-08-06,15:05
104.83.88.164.143.118,44.208.45.125.172.128,0,1,-65,2018-08-06,15:05
104.83.88.164.143.118,44.208.45.125.172.128,1,0,-85,2018-08-06,15:05
104.83.88.164.143.118,44.208.45.125.172.128,1,1,-79,2018-08-06,15:05
104.83.88.164.143.118,44.208.45.127.103.160,0,0,-83,2018-08-06,15:05
104.83.88.164.143.118,44.208.45.127.103.160,0,1,-80,2018-08-06,15:05
104.83.88.164.143.121,0.66.104.213.240.0,0,0,-97,2018-08-06,15:05
104.83.88.164.143.121,0.66.104.213.240.0,0,1,-98,2018-08-06,15:05
104.83.88.164.143.121,44.208.45.106.167.16,0,0,-37,2018-08-06,15:05
104.83.88.164.143.121,44.208.45.106.167.16,0,1,-44,2018-08-06,15:05
104.83.88.164.143.121,44.208.45.106.167.16,1,0,-68,2018-08-06,15:05
104.83.88.164.143.121,44.208.45.106.167.16,1,1,-76,2018-08-06,15:05
104.83.88.164.143.121,44.208.45.125.172.128,0,0,-73,2018-08-06,15:05
104.83.88.164.143.121,44.208.45.125.172.128,0,1,-67,2018-08-06,15:05
104.83.88.164.143.121,44.208.45.127.67.64,0,0,-96,2018-08-06,15:05
104.83.88.164.143.121,44.208.45.127.67.64,0,1,-92,2018-08-06,15:05
104.83.88.164.143.121,44.208.45.127.103.160,0,0,-84,2018-08-06,15:05
104.83.88.164.143.121,44.208.45.127.103.160,0,1,-88,2018-08-06,15:05
104.83.88.164.143.196,0.66.104.213.240.0,0,0,-97,2018-08-06,15:05
104.83.88.164.143.196,0.66.104.213.240.0,0,1,-98,2018-08-06,15:05
104.83.88.164.143.196,0.66.104.213.240.0,1,0,-64,2018-08-06,15:05
104.83.88.164.143.196,0.66.104.213.240.0,1,1,-55,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.106.167.16,0,0,-45,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.106.167.16,0,1,-41,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.106.167.16,1,0,-79,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.106.167.16,1,1,-77,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.125.172.128,0,0,-74,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.125.172.128,0,1,-75,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.125.172.128,1,0,-82,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.125.172.128,1,1,-74,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.127.67.64,0,0,-56,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.127.67.64,0,1,-45,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.127.67.64,1,0,-71,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.127.67.64,1,1,-64,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.127.103.160,0,0,-88,2018-08-06,15:05
104.83.88.164.143.196,44.208.45.127.103.160,0,1,-89,2018-08-06,15:05
160.211.122.242.210.83,0.66.104.213.240.0,0,0,-99,2018-08-06,15:05
160.211.122.242.210.83,0.66.104.213.240.0,0,1,-98,2018-08-06,15:05
160.211.122.242.210.83,0.66.104.213.240.0,1,0,-57,2018-08-06,15:05
160.211.122.242.210.83,0.66.104.213.240.0,1,1,-61,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.106.167.16,0,0,-48,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.106.167.16,0,1,-44,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.106.167.16,1,0,-54,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.106.167.16,1,1,-55,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.125.172.128,0,0,-67,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.125.172.128,0,1,-76,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.125.172.128,1,0,-80,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.125.172.128,1,1,-75,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.127.67.64,0,0,-92,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.127.67.64,0,1,-96,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.127.67.64,1,0,-94,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.127.67.64,1,1,-87,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.127.103.160,0,0,-80,2018-08-06,15:05
160.211.122.242.210.83,44.208.45.127.103.160,0,1,-76,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.106.167.16,0,0,-55,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.106.167.16,0,1,-55,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.106.167.16,1,0,-72,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.106.167.16,1,1,-70,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.125.172.128,0,0,-38,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.125.172.128,0,1,-46,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.125.172.128,1,0,-61,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.125.172.128,1,1,-67,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.127.67.64,0,0,-90,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.127.67.64,0,1,-92,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.127.103.160,0,0,-80,2018-08-06,15:05
172.253.206.125.31.69,44.208.45.127.103.160,0,1,-81,2018-08-06,15:05
176.197.89.188.18.183,0.66.104.213.240.0,0,0,-98,2018-08-06,15:05
176.197.89.188.18.183,0.66.104.213.240.0,0,1,-97,2018-08-06,15:05
176.197.89.188.18.183,44.208.45.106.167.16,0,0,-36,2018-08-06,15:05
176.197.89.188.18.183,44.208.45.106.167.16,0,1,-44,2018-08-06,15:05
176.197.89.188.18.183,44.208.45.125.172.128,0,0,-95,2018-08-06,15:05
176.197.89.188.18.183,44.208.45.125.172.128,0,1,-96,2018-08-06,15:05
176.197.89.188.18.183,44.208.45.127.67.64,0,0,-89,2018-08-06,15:05
176.197.89.188.18.183,44.208.45.127.67.64,0,1,-90,2018-08-06,15:05
176.197.89.188.18.183,44.208.45.127.103.160,0,0,-75,2018-08-06,15:05
176.197.89.188.18.183,44.208.45.127.103.160,0,1,-76,2018-08-06,15:05
216.252.147.127.63.210,44.208.45.106.167.16,0,0,-33,2018-08-06,15:05
216.252.147.127.63.210,44.208.45.106.167.16,0,1,-40,2018-08-06,15:05
216.252.147.127.63.210,44.208.45.125.172.128,1,0,-86,2018-08-06,15:05
216.252.147.127.63.210,44.208.45.125.172.128,1,1,-71,2018-08-06,15:05
232.147.9.149.92.17,44.208.45.127.103.160,0,0,-56,2018-08-06,15:05
232.147.9.149.92.17,44.208.45.127.103.160,0,1,-58,2018-08-06,15:05
0.135.1.143.215.55,44.208.45.106.167.16,0,0,-93,2018-08-07,11:05
0.135.1.143.215.55,44.208.45.106.167.16,0,1,-85,2018-08-07,11:05
0.135.1.143.215.55,44.208.45.125.172.128,0,0,-96,2018-08-07,11:05
0.135.1.143.215.55,44.208.45.125.172.128,0,1,-93,2018-08-07,11:05
0.135.1.143.215.55,44.208.45.127.103.160,0,0,-72,2018-08-07,11:05
0.135.1.143.215.55,44.208.45.127.103.160,0,1,-69,2018-08-07,11:05
8.212.12.130.83.142,0.66.104.213.240.0,0,0,-67,2018-08-07,11:05
8.212.12.130.83.142,0.66.104.213.240.0,0,1,-68,2018-08-07,11:05
8.212.12.130.83.142,0.66.104.213.240.0,1,0,-84,2018-08-07,11:05
8.212.12.130.83.142,0.66.104.213.240.0,1,1,-80,2018-08-07,11:05
8.212.12.130.83.142,44.208.45.106.167.16,0,0,-89,2018-08-07,11:05
8.212.12.130.83.142,44.208.45.106.167.16,0,1,-90,2018-08-07,11:05
8.212.12.130.83.142,44.208.45.125.172.128,0,0,-84,2018-08-07,11:05
8.212.12.130.83.142,44.208.45.125.172.128,0,1,-81,2018-08-07,11:05
8.212.12.130.83.142,44.208.45.127.67.64,0,0,-46,2018-08-07,11:05
8.212.12.130.83.142,44.208.45.127.67.64,0,1,-40,2018-08-07,11:05
8.212.12.130.83.142,44.208.45.127.67.64,1,0,-57,2018-08-07,11:05
8.212.12.130.83.142,44.208.45.127.67.64,1,1,-64,2018-08-07,11:05
8.212.12.130.83.142,44.208.45.127.103.160,0,0,-93,2018-08-07,11:05
8.212.12.130.83.142,44.208.45.127.103.160,0,1,-96,2018-08-07,11:05
104.83.88.164.135.195,0.66.104.213.240.0,0,0,-34,2018-08-07,11:05
104.83.88.164.135.195,0.66.104.213.240.0,0,1,-47,2018-08-07,11:05
104.83.88.164.135.195,0.66.104.213.240.0,1,0,-58,2018-08-07,11:05
104.83.88.164.135.195,0.66.104.213.240.0,1,1,-56,2018-08-07,11:05
104.83.88.164.135.195,44.208.45.106.167.16,0,0,-97,2018-08-07,11:05
104.83.88.164.135.195,44.208.45.106.167.16,0,1,-98,2018-08-07,11:05
104.83.88.164.135.195,44.208.45.125.172.128,0,0,-95,2018-08-07,11:05
104.83.88.164.135.195,44.208.45.125.172.128,0,1,-95,2018-08-07,11:05
104.83.88.164.135.195,44.208.45.127.67.64,0,0,-66,2018-08-07,11:05
104.83.88.164.135.195,44.208.45.127.67.64,0,1,-68,2018-08-07,11:05
104.83.88.164.135.195,44.208.45.127.103.160,0,0,-98,2018-08-07,11:05
104.83.88.164.135.195,44.208.45.127.103.160,0,1,-97,2018-08-07,11:05
104.83.88.164.135.196,0.66.104.213.240.0,0,0,-42,2018-08-07,11:05
104.83.88.164.135.196,0.66.104.213.240.0,0,1,-46,2018-08-07,11:05
104.83.88.164.135.196,0.66.104.213.240.0,1,0,-50,2018-08-07,11:05
104.83.88.164.135.196,0.66.104.213.240.0,1,1,-60,2018-08-07,11:05
104.83.88.164.135.196,44.208.45.106.167.16,0,0,-90,2018-08-07,11:05
104.83.88.164.135.196,44.208.45.106.167.16,0,1,-97,2018-08-07,11:05
104.83.88.164.135.196,44.208.45.125.172.128,0,0,-94,2018-08-07,11:05
104.83.88.164.135.196,44.208.45.125.172.128,0,1,-95,2018-08-07,11:05
